id,image_id,category_id,segmentation,area,bbox,iscrowd
6089,1184,37.0,[],7068.0,"[961.0, 585.0, 114.0, 62.0]",0
6090,1184,37.0,[],7280.0,"[510.0, 325.0, 80.0, 91.0]",0
6091,1184,37.0,[],5406.0,"[460.0, 771.0, 102.0, 53.0]",0
6092,1185,37.0,[],6254.0,"[170.0, 243.0, 118.0, 53.0]",0
6093,1185,37.0,[],3300.0,"[699.0, 830.0, 66.0, 50.0]",0
6094,1185,37.0,[],8112.0,"[1286.0, 257.0, 78.0, 104.0]",0
6095,1185,37.0,[],1836.0,"[1082.0, 742.0, 51.0, 36.0]",0
6096,1185,37.0,[],6461.0,"[1378.0, 242.0, 91.0, 71.0]",0
6097,1186,37.0,[],866984.0,"[595.0, 97.0, 1073.0, 808.0]",0
6098,1187,37.0,[],270600.0,"[354.0, 372.0, 820.0, 330.0]",0
6099,1188,37.0,[],394012.0,"[248.0, 444.0, 719.0, 548.0]",0
6100,1189,37.0,[],476346.0,"[940.0, 273.0, 591.0, 806.0]",0
6101,1190,37.0,[],16611.0,"[1677.0, 375.0, 113.0, 147.0]",0
6102,1191,37.0,[],18308.0,"[1040.0, 606.0, 199.0, 92.0]",0
6103,1192,37.0,[],152208.0,"[1017.0, 676.0, 453.0, 336.0]",0
6104,1193,37.0,[],13800.0,"[1173.0, 958.0, 150.0, 92.0]",0
6105,1194,37.0,[],21172.0,"[86.0, 614.0, 158.0, 134.0]",0
6106,1195,37.0,[],19234.0,"[1494.0, 779.0, 118.0, 163.0]",0
6107,1195,37.0,[],23188.0,"[680.0, 651.0, 124.0, 187.0]",0
6108,1196,37.0,[],8541.0,"[927.0, 722.0, 117.0, 73.0]",0
6109,1197,37.0,[],9996.0,"[892.0, 414.0, 196.0, 51.0]",0
6110,1197,37.0,[],5123.0,"[718.0, 521.0, 109.0, 47.0]",0
6111,1197,37.0,[],33488.0,"[1167.0, 654.0, 208.0, 161.0]",0
6112,1197,37.0,[],9912.0,"[1163.0, 501.0, 118.0, 84.0]",0
6113,1198,37.0,[],60409.0,"[1320.0, 190.0, 313.0, 193.0]",0
6114,1199,37.0,[],75680.0,"[1465.0, 760.0, 344.0, 220.0]",0
6115,1200,37.0,[],7410.0,"[1540.0, 498.0, 95.0, 78.0]",0
6116,1200,37.0,[],8520.0,"[699.0, 536.0, 142.0, 60.0]",0
6117,1200,37.0,[],2940.0,"[1147.0, 558.0, 70.0, 42.0]",0
6118,1200,37.0,[],35292.0,"[881.0, 321.0, 346.0, 102.0]",0
6119,1201,37.0,[],24566.0,"[832.0, 453.0, 173.0, 142.0]",0
6120,1201,37.0,[],7852.0,"[939.0, 927.0, 52.0, 151.0]",0
6121,1202,37.0,[],6365.0,"[1732.0, 792.0, 67.0, 95.0]",0
6122,1202,37.0,[],29211.0,"[180.0, 214.0, 273.0, 107.0]",0
6123,1202,37.0,[],4950.0,"[931.0, 474.0, 75.0, 66.0]",0
6124,1202,37.0,[],2880.0,"[1197.0, 623.0, 72.0, 40.0]",0
6125,1203,37.0,[],5076.0,"[656.0, 663.0, 94.0, 54.0]",0
6126,1203,37.0,[],14260.0,"[41.0, 940.0, 155.0, 92.0]",0
6127,1203,37.0,[],5016.0,"[1027.0, 240.0, 88.0, 57.0]",0
6128,1204,37.0,[],7616.0,"[1061.0, 673.0, 56.0, 136.0]",0
6129,1205,37.0,[],7326.0,"[1360.0, 940.0, 111.0, 66.0]",0
6130,1206,37.0,[],26688.0,"[1056.0, 549.0, 278.0, 96.0]",0
6131,1207,37.0,[],4508.0,"[847.0, 537.0, 92.0, 49.0]",0
6132,1207,37.0,[],4332.0,"[1266.0, 654.0, 57.0, 76.0]",0
6133,1208,37.0,[],10375.0,"[1255.0, 283.0, 83.0, 125.0]",0
6134,1208,37.0,[],5840.0,"[232.0, 654.0, 80.0, 73.0]",0
6135,1208,37.0,[],4070.0,"[1187.0, 548.0, 37.0, 110.0]",0
6136,1209,37.0,[],57820.0,"[1042.0, 229.0, 245.0, 236.0]",0
6137,1210,37.0,[],158898.0,"[960.0, 211.0, 426.0, 373.0]",0
6138,1211,37.0,[],510201.0,"[658.0, 352.0, 747.0, 683.0]",0
6139,1212,37.0,[],533330.0,"[404.0, 0.0, 802.0, 665.0]",0
6140,1213,37.0,[],566938.0,"[684.0, 8.0, 934.0, 607.0]",0
6141,1214,37.0,[],1236078.0,"[232.0, 12.0, 1597.0, 774.0]",0
6142,1215,37.0,[],94488.0,"[7.0, 146.0, 381.0, 248.0]",0
6143,1216,37.0,[],17680.0,"[1352.0, 435.0, 221.0, 80.0]",0
6144,1216,37.0,[],20292.0,"[969.0, 205.0, 228.0, 89.0]",0
6145,1216,37.0,[],81702.0,"[808.0, 341.0, 267.0, 306.0]",0
6146,1217,37.0,[],17577.0,"[1415.0, 680.0, 217.0, 81.0]",0
6147,1218,37.0,[],15617.0,"[1297.0, 782.0, 97.0, 161.0]",0
6148,1219,37.0,[],14628.0,"[851.0, 112.0, 138.0, 106.0]",0
6149,1220,37.0,[],23584.0,"[1455.0, 607.0, 134.0, 176.0]",0
6150,1221,66.0,[],19728.0,"[793.0, 534.0, 137.0, 144.0]",0
6151,1221,37.0,[],497179.0,"[860.0, 152.0, 541.0, 919.0]",0
6152,1222,51.0,[],400488.0,"[1417.0, 19.0, 492.0, 814.0]",0
6153,1222,37.0,[],3264.0,"[667.0, 740.0, 68.0, 48.0]",0
6154,1223,37.0,[],39182.0,"[1586.0, 64.0, 274.0, 143.0]",0
6155,1224,37.0,[],7776.0,"[902.0, 738.0, 48.0, 162.0]",0
6156,1225,37.0,[],13983.0,"[105.0, 786.0, 177.0, 79.0]",0
6157,1226,37.0,[],21420.0,"[308.0, 227.0, 140.0, 153.0]",0
6158,1227,37.0,[],8094.0,"[1128.0, 760.0, 114.0, 71.0]",0
6159,1227,37.0,[],5940.0,"[736.0, 867.0, 132.0, 45.0]",0
6160,1228,37.0,[],5494.0,"[567.0, 476.0, 67.0, 82.0]",0
6161,1228,37.0,[],4214.0,"[586.0, 661.0, 98.0, 43.0]",0
6162,1228,37.0,[],5084.0,"[659.0, 729.0, 82.0, 62.0]",0
6163,1228,37.0,[],3248.0,"[652.0, 817.0, 116.0, 28.0]",0
6164,1229,37.0,[],4242.0,"[646.0, 823.0, 101.0, 42.0]",0
6165,1230,37.0,[],34276.0,"[159.0, 419.0, 209.0, 164.0]",0
6166,1230,37.0,[],30240.0,"[602.0, 549.0, 160.0, 189.0]",0
6167,1230,37.0,[],17556.0,"[691.0, 306.0, 132.0, 133.0]",0
6168,1230,37.0,[],188214.0,"[1589.0, 128.0, 247.0, 762.0]",0
6169,1230,37.0,[],79236.0,"[943.0, 621.0, 284.0, 279.0]",0
6170,1231,37.0,[],27232.0,"[1748.0, 805.0, 148.0, 184.0]",0
6171,1231,37.0,[],8330.0,"[776.0, 226.0, 98.0, 85.0]",0
6172,1231,37.0,[],22714.0,"[540.0, 2.0, 82.0, 277.0]",0
6173,1232,37.0,[],11289.0,"[1352.0, 171.0, 71.0, 159.0]",0
6174,1232,37.0,[],7236.0,"[834.0, 782.0, 67.0, 108.0]",0
6175,1233,37.0,[],26928.0,"[378.0, 174.0, 132.0, 204.0]",0
6176,1234,37.0,[],39260.0,"[1029.0, 720.0, 151.0, 260.0]",0
6177,1235,37.0,[],15470.0,"[1234.0, 637.0, 85.0, 182.0]",0
6178,1236,37.0,[],19570.0,"[1581.0, 622.0, 95.0, 206.0]",0
6179,1236,37.0,[],5828.0,"[1104.0, 607.0, 62.0, 94.0]",0
6180,1236,37.0,[],8760.0,"[1472.0, 801.0, 60.0, 146.0]",0
6181,1236,37.0,[],5358.0,"[1363.0, 590.0, 38.0, 141.0]",0
6182,1237,37.0,[],20202.0,"[788.0, 886.0, 222.0, 91.0]",0
6183,1238,37.0,[],12352.0,"[1706.0, 419.0, 193.0, 64.0]",0
6184,1239,37.0,[],34400.0,"[1348.0, 772.0, 215.0, 160.0]",0
6185,1240,37.0,[],23904.0,"[1268.0, 340.0, 166.0, 144.0]",0
6186,1240,37.0,[],5187.0,"[553.0, 962.0, 57.0, 91.0]",0
6187,1241,37.0,[],35760.0,"[380.0, 819.0, 149.0, 240.0]",0
6188,1242,37.0,[],14448.0,"[1611.0, 960.0, 129.0, 112.0]",0
6189,1242,37.0,[],5664.0,"[169.0, 585.0, 96.0, 59.0]",0
6190,1243,37.0,[],17353.0,"[149.0, 1002.0, 259.0, 67.0]",0
6191,1243,37.0,[],30627.0,"[1145.0, 751.0, 123.0, 249.0]",0
6192,1244,37.0,[],6783.0,"[1039.0, 761.0, 119.0, 57.0]",0
6193,1245,37.0,[],7810.0,"[1302.0, 480.0, 110.0, 71.0]",0
6194,1246,37.0,[],7852.0,"[1464.0, 526.0, 151.0, 52.0]",0
6195,1247,37.0,[],6840.0,"[889.0, 342.0, 72.0, 95.0]",0
6196,1247,37.0,[],6612.0,"[1711.0, 895.0, 58.0, 114.0]",0
6197,1247,37.0,[],7220.0,"[1049.0, 305.0, 76.0, 95.0]",0
6198,1248,37.0,[],7236.0,"[1383.0, 262.0, 67.0, 108.0]",0
6199,1249,37.0,[],11938.0,"[1351.0, 20.0, 94.0, 127.0]",0
6200,1249,37.0,[],17205.0,"[842.0, 341.0, 111.0, 155.0]",0
6201,1249,37.0,[],6206.0,"[222.0, 215.0, 58.0, 107.0]",0
6202,1250,37.0,[],4750.0,"[1601.0, 826.0, 50.0, 95.0]",0
6203,1250,37.0,[],7475.0,"[1737.0, 302.0, 65.0, 115.0]",0
6204,1250,37.0,[],19005.0,"[1320.0, 681.0, 105.0, 181.0]",0
6205,1251,37.0,[],11396.0,"[721.0, 37.0, 148.0, 77.0]",0
6206,1252,37.0,[],14744.0,"[1125.0, 28.0, 97.0, 152.0]",0
6207,1252,37.0,[],10295.0,"[414.0, 305.0, 71.0, 145.0]",0
6208,1252,37.0,[],9085.0,"[1538.0, 414.0, 115.0, 79.0]",0
6209,1253,37.0,[],10640.0,"[529.0, 160.0, 140.0, 76.0]",0
6210,1253,37.0,[],12604.0,"[1464.0, 19.0, 92.0, 137.0]",0
6211,1254,37.0,[],17112.0,"[1607.0, 251.0, 138.0, 124.0]",0
6212,1254,37.0,[],3139.0,"[573.0, 435.0, 43.0, 73.0]",0
6213,1254,37.0,[],4898.0,"[944.0, 811.0, 79.0, 62.0]",0
6214,1255,37.0,[],8415.0,"[1617.0, 480.0, 85.0, 99.0]",0
6215,1255,37.0,[],6157.0,"[951.0, 590.0, 47.0, 131.0]",0
6216,1255,37.0,[],7918.0,"[294.0, 44.0, 74.0, 107.0]",0
6217,1255,37.0,[],5047.0,"[389.0, 162.0, 49.0, 103.0]",0
6218,1255,37.0,[],10248.0,"[105.0, 410.0, 122.0, 84.0]",0
6219,1256,37.0,[],11817.0,"[642.0, 536.0, 117.0, 101.0]",0
6220,1256,37.0,[],90270.0,"[829.0, 471.0, 255.0, 354.0]",0
6221,1256,37.0,[],5658.0,"[1074.0, 867.0, 69.0, 82.0]",0
6222,1257,37.0,[],4756.0,"[545.0, 604.0, 58.0, 82.0]",0
6223,1257,37.0,[],3248.0,"[1324.0, 575.0, 29.0, 112.0]",0
6224,1258,37.0,[],5890.0,"[1330.0, 974.0, 62.0, 95.0]",0
6225,1258,37.0,[],6018.0,"[264.0, 379.0, 51.0, 118.0]",0
6226,1258,37.0,[],11590.0,"[169.0, 490.0, 122.0, 95.0]",0
6227,1259,37.0,[],17500.0,"[580.0, 673.0, 100.0, 175.0]",0
6228,1259,37.0,[],5644.0,"[1142.0, 641.0, 83.0, 68.0]",0
6229,1260,37.0,[],21172.0,"[1206.0, 295.0, 134.0, 158.0]",0
6230,1260,37.0,[],8360.0,"[698.0, 699.0, 88.0, 95.0]",0
6231,1261,37.0,[],23085.0,"[898.0, 94.0, 171.0, 135.0]",0
6232,1262,37.0,[],32004.0,"[1107.0, 271.0, 252.0, 127.0]",0
6233,1263,37.0,[],27280.0,"[1081.0, 510.0, 124.0, 220.0]",0
6234,1264,37.0,[],4920.0,"[791.0, 408.0, 41.0, 120.0]",0
6235,1264,37.0,[],7268.0,"[850.0, 202.0, 79.0, 92.0]",0
6236,1264,37.0,[],5148.0,"[1030.0, 286.0, 78.0, 66.0]",0
6237,1264,37.0,[],5312.0,"[869.0, 362.0, 64.0, 83.0]",0
6238,1264,37.0,[],11845.0,"[566.0, 538.0, 115.0, 103.0]",0
6239,1265,37.0,[],18720.0,"[589.0, 96.0, 144.0, 130.0]",0
6240,1265,37.0,[],53380.0,"[1535.0, 177.0, 170.0, 314.0]",0
6241,1265,37.0,[],7930.0,"[1228.0, 744.0, 61.0, 130.0]",0
6242,1265,37.0,[],7566.0,"[543.0, 920.0, 78.0, 97.0]",0
6243,1265,37.0,[],2656.0,"[1235.0, 205.0, 32.0, 83.0]",0
6244,1265,37.0,[],12420.0,"[1614.0, 513.0, 90.0, 138.0]",0
6245,1265,37.0,[],17262.0,"[1506.0, 438.0, 126.0, 137.0]",0
6246,1266,37.0,[],10738.0,"[125.0, 47.0, 91.0, 118.0]",0
6247,1266,37.0,[],13095.0,"[1197.0, 366.0, 97.0, 135.0]",0
6248,1266,37.0,[],7881.0,"[1469.0, 654.0, 111.0, 71.0]",0
6249,1266,37.0,[],8642.0,"[339.0, 824.0, 58.0, 149.0]",0
6250,1267,37.0,[],18480.0,"[987.0, 190.0, 120.0, 154.0]",0
6251,1267,37.0,[],6624.0,"[1348.0, 815.0, 69.0, 96.0]",0
6252,1268,37.0,[],26676.0,"[421.0, 652.0, 234.0, 114.0]",0
6253,1269,37.0,[],6693.0,"[457.0, 439.0, 69.0, 97.0]",0
6254,1270,37.0,[],6996.0,"[763.0, 322.0, 44.0, 159.0]",0
6255,1271,37.0,[],40600.0,"[316.0, 2.0, 100.0, 406.0]",0
6256,1272,37.0,[],55297.0,"[176.0, 2.0, 121.0, 457.0]",0
6257,1273,37.0,[],23940.0,"[780.0, 839.0, 140.0, 171.0]",0
6258,1274,37.0,[],54755.0,"[235.0, 342.0, 233.0, 235.0]",0
6259,1275,37.0,[],5440.0,"[965.0, 126.0, 80.0, 68.0]",0
6260,1276,37.0,[],61620.0,"[309.0, 708.0, 395.0, 156.0]",0
6261,1277,37.0,[],22002.0,"[1033.0, 814.0, 114.0, 193.0]",0
6262,1278,37.0,[],7268.0,"[244.0, 734.0, 92.0, 79.0]",0
6263,1279,37.0,[],13920.0,"[621.0, 721.0, 80.0, 174.0]",0
6264,1279,37.0,[],8140.0,"[1000.0, 642.0, 44.0, 185.0]",0
6265,1279,37.0,[],5292.0,"[909.0, 857.0, 54.0, 98.0]",0
6266,1280,37.0,[],15000.0,"[1356.0, 480.0, 120.0, 125.0]",0
6267,1280,37.0,[],23664.0,"[73.0, 202.0, 174.0, 136.0]",0
6268,1280,37.0,[],13320.0,"[905.0, 716.0, 60.0, 222.0]",0
6269,1281,37.0,[],6216.0,"[305.0, 382.0, 84.0, 74.0]",0
6270,1281,37.0,[],16400.0,"[1473.0, 503.0, 82.0, 200.0]",0
6271,1282,37.0,[],26700.0,"[1152.0, 152.0, 100.0, 267.0]",0
6272,1282,37.0,[],36480.0,"[591.0, 549.0, 128.0, 285.0]",0
6273,1283,37.0,[],37800.0,"[320.0, 361.0, 216.0, 175.0]",0
6274,1284,37.0,[],4788.0,"[446.0, 315.0, 63.0, 76.0]",0
6275,1285,37.0,[],4352.0,"[1082.0, 782.0, 68.0, 64.0]",0
6276,1286,37.0,[],14104.0,"[1585.0, 21.0, 86.0, 164.0]",0
6277,1287,37.0,[],35860.0,"[673.0, 442.0, 220.0, 163.0]",0
6278,1288,37.0,[],390816.0,"[301.0, 449.0, 828.0, 472.0]",0
6279,1289,37.0,[],210745.0,"[1059.0, 322.0, 373.0, 565.0]",0
6280,1290,37.0,[],147056.0,"[514.0, 378.0, 707.0, 208.0]",0
6281,1291,37.0,[],186960.0,"[402.0, 371.0, 760.0, 246.0]",0
6282,1292,37.0,[],355424.0,"[278.0, 473.0, 928.0, 383.0]",0
6283,1293,37.0,[],265248.0,"[566.0, 480.0, 864.0, 307.0]",0
6284,1294,37.0,[],209192.0,"[731.0, 458.0, 662.0, 316.0]",0
6285,1295,37.0,[],3648.0,"[455.0, 486.0, 96.0, 38.0]",0
6286,1296,37.0,[],264500.0,"[111.0, 331.0, 575.0, 460.0]",0
6287,1297,37.0,[],47897.0,"[1525.0, 499.0, 227.0, 211.0]",0
6288,1298,160.0,[],3844.0,"[427.0, 928.0, 62.0, 62.0]",0
6289,1298,119.0,[],3560.0,"[1336.0, 284.0, 89.0, 40.0]",0
6290,1298,160.0,[],2412.0,"[216.0, 718.0, 67.0, 36.0]",0
6291,1298,119.0,[],8360.0,"[1366.0, 685.0, 110.0, 76.0]",0
6292,1298,119.0,[],2774.0,"[748.0, 243.0, 73.0, 38.0]",0
6293,1298,51.0,[],1764.0,"[1011.0, 359.0, 36.0, 49.0]",0
6294,1298,160.0,[],2040.0,"[878.0, 736.0, 51.0, 40.0]",0
6295,1298,133.0,[],3417.0,"[998.0, 508.0, 51.0, 67.0]",0
6296,1298,37.0,[],12508.0,"[1385.0, 531.0, 212.0, 59.0]",0
6297,1298,133.0,[],1683.0,"[641.0, 295.0, 33.0, 51.0]",0
6298,1298,119.0,[],2660.0,"[872.0, 233.0, 70.0, 38.0]",0
6299,1298,160.0,[],4104.0,"[54.0, 755.0, 72.0, 57.0]",0
6300,1298,160.0,[],1763.0,"[433.0, 680.0, 41.0, 43.0]",0
6301,1299,37.0,[],5185.0,"[514.0, 981.0, 85.0, 61.0]",0
6302,1300,37.0,[],37004.0,"[1599.0, 180.0, 319.0, 116.0]",0
6303,1300,133.0,[],1734.0,"[763.0, 937.0, 51.0, 34.0]",0
6304,1300,119.0,[],2552.0,"[227.0, 493.0, 58.0, 44.0]",0
6305,1300,119.0,[],2552.0,"[1789.0, 424.0, 58.0, 44.0]",0
6306,1300,160.0,[],1254.0,"[370.0, 760.0, 33.0, 38.0]",0
6307,1300,119.0,[],1800.0,"[836.0, 341.0, 45.0, 40.0]",0
6308,1300,160.0,[],1369.0,"[664.0, 740.0, 37.0, 37.0]",0
6309,1300,160.0,[],1462.0,"[1312.0, 572.0, 43.0, 34.0]",0
6310,1300,160.0,[],1332.0,"[1175.0, 596.0, 37.0, 36.0]",0
6311,1300,160.0,[],1927.0,"[133.0, 957.0, 47.0, 41.0]",0
6312,1300,160.0,[],2021.0,"[661.0, 918.0, 47.0, 43.0]",0
6313,1300,160.0,[],2009.0,"[1155.0, 668.0, 49.0, 41.0]",0
6314,1300,160.0,[],2132.0,"[251.0, 915.0, 52.0, 41.0]",0
6315,1300,133.0,[],2322.0,"[1564.0, 436.0, 43.0, 54.0]",0
6316,1300,160.0,[],2684.0,"[1749.0, 761.0, 61.0, 44.0]",0
6317,1300,119.0,[],3162.0,"[1022.0, 693.0, 62.0, 51.0]",0
6318,1300,133.0,[],1485.0,"[908.0, 312.0, 55.0, 27.0]",0
6319,1300,119.0,[],2132.0,"[758.0, 320.0, 52.0, 41.0]",0
6320,1300,160.0,[],1530.0,"[973.0, 563.0, 45.0, 34.0]",0
6321,1301,37.0,[],19296.0,"[1426.0, 612.0, 144.0, 134.0]",0
6322,1302,39.0,[],893.0,"[71.0, 119.0, 47.0, 19.0]",0
6323,1302,39.0,[],966.0,"[19.0, 197.0, 42.0, 23.0]",0
6324,1303,39.0,[],672.0,"[185.0, 42.0, 32.0, 21.0]",0
6325,1303,39.0,[],1575.0,"[527.0, 205.0, 35.0, 45.0]",0
6326,1304,39.0,[],252.0,"[86.0, 176.0, 21.0, 12.0]",0
6327,1304,39.0,[],1008.0,"[132.0, 78.0, 48.0, 21.0]",0
6328,1304,39.0,[],414.0,"[565.0, 6.0, 23.0, 18.0]",0
6329,1304,39.0,[],360.0,"[660.0, 17.0, 20.0, 18.0]",0
6330,1304,39.0,[],364.0,"[565.0, 35.0, 26.0, 14.0]",0
6331,1304,39.0,[],3848.0,"[415.0, 9.0, 52.0, 74.0]",0
6332,1304,39.0,[],468.0,"[548.0, 274.0, 26.0, 18.0]",0
6333,1304,39.0,[],357.0,"[322.0, 203.0, 17.0, 21.0]",0
6334,1305,39.0,[],220.0,"[630.0, 89.0, 11.0, 20.0]",0
6335,1305,39.0,[],323.0,"[586.0, 123.0, 17.0, 19.0]",0
6336,1305,39.0,[],3038.0,"[572.0, 2.0, 49.0, 62.0]",0
6337,1305,39.0,[],230.0,"[569.0, 97.0, 10.0, 23.0]",0
6338,1306,39.0,[],408.0,"[524.0, 66.0, 24.0, 17.0]",0
6339,1307,39.0,[],748.0,"[1751.0, 591.0, 17.0, 44.0]",0
6340,1308,70.0,[],35938.0,"[682.0, 515.0, 238.0, 151.0]",0
6341,1308,52.0,[],62750.0,"[826.0, 436.0, 251.0, 250.0]",0
6342,1308,88.0,[],5880.0,"[612.0, 388.0, 84.0, 70.0]",0
6343,1308,119.0,[],91920.0,"[1264.0, 34.0, 383.0, 240.0]",0
6344,1308,39.0,[],17120.0,"[1168.0, 811.0, 214.0, 80.0]",0
6345,1309,43.0,[],2585.0,"[221.0, 123.0, 47.0, 55.0]",0
6346,1310,43.0,[],28702.0,"[30.0, 94.0, 226.0, 127.0]",0
6347,1311,214.0,[],7896.0,"[34.0, 320.0, 168.0, 47.0]",0
6348,1311,43.0,[],8775.0,"[32.0, 124.0, 135.0, 65.0]",0
6349,1311,214.0,[],45675.0,"[197.0, 142.0, 203.0, 225.0]",0
6350,1312,43.0,[],35802.0,"[482.0, 405.0, 221.0, 162.0]",0
6351,1312,105.0,[],6364.0,"[455.0, 475.0, 86.0, 74.0]",0
6352,1312,160.0,[],9951.0,"[1491.0, 11.0, 107.0, 93.0]",0
6353,1312,120.0,[],38192.0,"[962.0, 768.0, 248.0, 154.0]",0
6354,1312,125.0,[],37620.0,"[1584.0, 512.0, 190.0, 198.0]",0
6355,1313,43.0,[],100395.0,"[1294.0, 468.0, 345.0, 291.0]",0
6356,1313,105.0,[],18871.0,"[1177.0, 621.0, 167.0, 113.0]",0
6357,1314,125.0,[],7704.0,"[1033.0, 683.0, 107.0, 72.0]",0
6358,1314,43.0,[],11830.0,"[608.0, 726.0, 169.0, 70.0]",0
6359,1315,125.0,[],10057.0,"[1060.0, 676.0, 113.0, 89.0]",0
6360,1315,125.0,[],9345.0,"[1014.0, 934.0, 89.0, 105.0]",0
6361,1315,43.0,[],34286.0,"[1153.0, 761.0, 217.0, 158.0]",0
6362,1316,160.0,[],2520.0,"[1570.0, 832.0, 56.0, 45.0]",0
6363,1316,119.0,[],5073.0,"[448.0, 672.0, 89.0, 57.0]",0
6364,1316,43.0,[],40950.0,"[3.0, 635.0, 315.0, 130.0]",0
6365,1316,119.0,[],5376.0,"[512.0, 876.0, 84.0, 64.0]",0
6366,1316,119.0,[],3408.0,"[1124.0, 631.0, 71.0, 48.0]",0
6367,1316,119.0,[],4988.0,"[561.0, 756.0, 86.0, 58.0]",0
6368,1316,160.0,[],2024.0,"[1034.0, 1024.0, 44.0, 46.0]",0
6369,1317,44.0,[],1305.0,"[352.0, 136.0, 45.0, 29.0]",0
6370,1318,44.0,[],6586.0,"[395.0, 118.0, 74.0, 89.0]",0
6371,1319,46.0,[],6831.0,"[518.0, 153.0, 99.0, 69.0]",0
6372,1319,88.0,[],5762.0,"[572.0, 297.0, 86.0, 67.0]",0
6373,1320,46.0,[],14130.0,"[282.0, 66.0, 157.0, 90.0]",0
6374,1320,88.0,[],11110.0,"[346.0, 263.0, 110.0, 101.0]",0
6375,1321,51.0,[],3496.0,"[350.0, 282.0, 46.0, 76.0]",0
6376,1322,51.0,[],812.0,"[288.0, 289.0, 29.0, 28.0]",0
6377,1323,51.0,[],3536.0,"[563.0, 120.0, 52.0, 68.0]",0
6378,1323,51.0,[],3696.0,"[536.0, 226.0, 56.0, 66.0]",0
6379,1323,51.0,[],2850.0,"[451.0, 6.0, 57.0, 50.0]",0
6380,1324,51.0,[],1479.0,"[238.0, 213.0, 51.0, 29.0]",0
6381,1324,257.0,[],2989.0,"[299.0, 285.0, 61.0, 49.0]",0
6382,1324,257.0,[],2600.0,"[388.0, 228.0, 40.0, 65.0]",0
6383,1324,88.0,[],1144.0,"[567.0, 154.0, 44.0, 26.0]",0
6384,1324,88.0,[],1160.0,"[232.0, 196.0, 40.0, 29.0]",0
6385,1324,119.0,[],3248.0,"[159.0, 193.0, 58.0, 56.0]",0
6386,1325,160.0,[],272.0,"[121.0, 235.0, 16.0, 17.0]",0
6387,1325,160.0,[],238.0,"[153.0, 243.0, 17.0, 14.0]",0
6388,1325,51.0,[],2214.0,"[275.0, 272.0, 54.0, 41.0]",0
6389,1325,160.0,[],374.0,"[183.0, 235.0, 22.0, 17.0]",0
6390,1326,51.0,[],4335.0,"[310.0, 114.0, 85.0, 51.0]",0
6391,1327,125.0,[],5382.0,"[114.0, 153.0, 78.0, 69.0]",0
6392,1327,51.0,[],3294.0,"[240.0, 207.0, 54.0, 61.0]",0
6393,1328,51.0,[],532.0,"[612.0, 233.0, 19.0, 28.0]",0
6394,1329,51.0,[],2660.0,"[275.0, 276.0, 76.0, 35.0]",0
6395,1330,88.0,[],896.0,"[563.0, 175.0, 28.0, 32.0]",0
6396,1330,133.0,[],1219.0,"[392.0, 188.0, 53.0, 23.0]",0
6397,1330,119.0,[],1075.0,"[448.0, 216.0, 43.0, 25.0]",0
6398,1330,131.0,[],1225.0,"[257.0, 203.0, 49.0, 25.0]",0
6399,1330,131.0,[],1484.0,"[391.0, 188.0, 53.0, 28.0]",0
6400,1330,119.0,[],1392.0,"[499.0, 196.0, 48.0, 29.0]",0
6401,1330,88.0,[],1320.0,"[432.0, 248.0, 40.0, 33.0]",0
6402,1330,51.0,[],1008.0,"[473.0, 247.0, 42.0, 24.0]",0
6403,1330,133.0,[],924.0,"[260.0, 202.0, 42.0, 22.0]",0
6404,1330,100.0,[],1360.0,"[431.0, 242.0, 40.0, 34.0]",0
6405,1331,51.0,[],4536.0,"[347.0, 134.0, 72.0, 63.0]",0
6406,1332,51.0,[],14162.0,"[556.0, 155.0, 97.0, 146.0]",0
6407,1333,51.0,[],2291.0,"[197.0, 132.0, 79.0, 29.0]",0
6408,1334,51.0,[],1640.0,"[282.0, 169.0, 41.0, 40.0]",0
6409,1335,51.0,[],13020.0,"[66.0, 277.0, 155.0, 84.0]",0
6410,1335,51.0,[],3690.0,"[395.0, 106.0, 90.0, 41.0]",0
6411,1336,51.0,[],2352.0,"[424.0, 172.0, 56.0, 42.0]",0
6412,1336,51.0,[],8330.0,"[110.0, 191.0, 119.0, 70.0]",0
6413,1336,51.0,[],3420.0,"[525.0, 228.0, 90.0, 38.0]",0
6414,1337,119.0,[],1247.0,"[688.0, 234.0, 29.0, 43.0]",0
6415,1337,119.0,[],1927.0,"[508.0, 280.0, 47.0, 41.0]",0
6416,1337,160.0,[],323.0,"[702.0, 176.0, 17.0, 19.0]",0
6417,1337,51.0,[],700.0,"[262.0, 49.0, 35.0, 20.0]",0
6418,1337,119.0,[],1927.0,"[153.0, 211.0, 47.0, 41.0]",0
6419,1337,88.0,[],672.0,"[483.0, 106.0, 32.0, 21.0]",0
6420,1337,119.0,[],558.0,"[319.0, 41.0, 31.0, 18.0]",0
6421,1337,119.0,[],1880.0,"[413.0, 239.0, 47.0, 40.0]",0
6422,1337,119.0,[],1400.0,"[501.0, 146.0, 40.0, 35.0]",0
6423,1337,160.0,[],494.0,"[306.0, 227.0, 26.0, 19.0]",0
6424,1337,119.0,[],459.0,"[467.0, 125.0, 27.0, 17.0]",0
6425,1337,160.0,[],300.0,"[67.0, 72.0, 20.0, 15.0]",0
6426,1337,88.0,[],2074.0,"[467.0, 210.0, 61.0, 34.0]",0
